Book Link,Title,Author,Genre,Language,Average Rating,Number of Ratings,Publication Date,Number of Pages,Currently Reading,Want to Read,Age at Publication
https://www.goodreads.com/book/show/33801277-corazones-en-la-atl-ntida-ii,Corazones en la Atlántida II,Stephen King,,Spanish; Castilian,3.64,11,2002-01-01,370.0,0.0,11.0,54.280629705681044
https://www.goodreads.com/book/show/56982060-jumper,Jumper,Stephen King,,English,2.67,15,1959-01-01,299.0,0.0,28.0,11.279945242984258
https://www.goodreads.com/book/show/52107758-oom-otto-s-truck,Oom Otto's truck,Stephen King,,,3.0,13,,299.0,0.0,0.0,
https://www.goodreads.com/book/show/61211535,এন. এবং ইন দ্য টল গ্রাস,Stephen King,,Bengali,3.55,11,2021-02-10,143.0,0.0,9.0,73.39082819986311
https://www.goodreads.com/book/show/43607060-etter-midnatt-iii-iv,Etter Midnatt III-IV,Stephen King,,Norwegian,4.33,9,1998-01-01,374.0,0.0,5.0,50.280629705681044
https://www.goodreads.com/book/show/42968152-r-yalar-karabasanlar-2,Rüyalar Karabasanlar 2,Stephen King,,Turkish,3.9,10,2017-01-01,207.0,2.0,4.0,69.28131416837782
https://www.goodreads.com/book/show/199431272-the-bill-hodges-trilogy-series-3-books-set-mass-market-paperback---mr,The Bill Hodges Trilogy Series 3 Books Set (Mass Market Paperback) - Mr. Mercedes; Finders Keepers; End of Watch,Stephen King,,English,4.88,8,2023-09-07,299.0,3.0,22.0,75.96167008898016
https://www.goodreads.com/book/show/37909850-codename,Codename: Mousetrap,Stephen King,,English,3.45,11,1965-10-27,299.0,0.0,53.0,18.099931553730322
https://www.goodreads.com/book/show/55246063,宠物公墓,Stephen King,,Chinese,4.11,9,2018-11-01,438.0,0.0,2.0,71.1129363449692
https://www.goodreads.com/book/show/53456701-semeterio-de-mascotas,SEMETERIO DE MASCOTAS,Stephen King,,English,4.11,9,1988-01-01,299.0,0.0,5.0,40.27926078028747
https://www.goodreads.com/book/show/48587940-minuit-4,Minuit 4,Stephen King,,French,3.7,10,2011-10-01,452.0,0.0,13.0,64.02737850787132
https://www.goodreads.com/book/show/20505632-jerusalems-lott-och-andra-noveller,Jerusalems Lott och andra noveller,Stephen King,,Swedish,3.36,11,2000-01-01,240.0,0.0,4.0,52.27926078028747
https://www.goodreads.com/book/show/61773143-2-stephen-king-books-1-rose-madder-2-duma-key,2 Stephen King Books! 1) Rose Madder 2) Duma Key,Stephen King,,English,4.1,10,2008-01-01,299.0,0.0,9.0,60.27926078028747
https://www.goodreads.com/book/show/56982060-jumper,Jumper,Stephen King,,English,2.67,15,1959-01-01,299.0,0.0,28.0,11.279945242984258
https://www.goodreads.com/book/show/34050614-la-dedicatoria-y-otros-desprop-sitos,La dedicatoria y otros despropósitos,Stephen King,,Spanish; Castilian,3.33,12,1996-07-01,184.0,0.0,11.0,48.77754962354552
https://www.goodreads.com/book/show/50258892-r-yalar-karabasanlar-1,Rüyalar Karabasanlar 1,Stephen King,,Turkish,3.64,11,1993-01-01,224.0,0.0,7.0,45.281314168377826
https://www.goodreads.com/book/show/138745395-stephen-king-the-stand-1991-paperback,Stephen King The Stand 1991 paperback,Stephen King,,,4.44,9,,299.0,2.0,15.0,
https://www.goodreads.com/book/show/35402068-das-pfefferkuchen-m-dchen,Das Pfefferkuchen-Mädchen: Story aus Sunset,Stephen King,,,3.9,10,2016-08-01,100.0,0.0,12.0,68.86242299794661
https://www.goodreads.com/book/show/50164374-johnathan-y-las-brujas,Johnathan y las brujas,Stephen King,,Spanish; Castilian,3.08,12,,3.0,0.0,5.0,
https://www.goodreads.com/book/show/156501478-the-dome-by-stephen-king,The dome by Stephen King,Stephen King,,English,4.63,8,,299.0,0.0,11.0,
https://www.goodreads.com/book/show/53456701-semeterio-de-mascotas,SEMETERIO DE MASCOTAS,Stephen King,,English,4.11,9,1988-01-01,299.0,0.0,5.0,40.27926078028747
https://www.goodreads.com/book/show/50650282-golden-years,Golden Years,Stephen King,,,3.36,11,1991-01-01,299.0,0.0,43.0,43.279945242984255
https://www.goodreads.com/book/show/48587940-minuit-4,Minuit 4,Stephen King,,French,3.7,10,2011-10-01,452.0,0.0,13.0,64.02737850787132
https://www.goodreads.com/book/show/28698296-der-hometrainer,Der Hometrainer: Story aus Sunset,Stephen King,,English,3.36,11,2016-01-25,69.0,0.0,0.0,68.34496919917865
https://www.goodreads.com/book/show/28795376-rotjoch,Rotjoch,Stephen King,,,3.7,10,2015-01-01,67.0,0.0,26.0,67.27994524298425
https://www.goodreads.com/book/show/33541046-das-ende-des-ganzen-schlamassels,Das Ende des ganzen Schlamassels: Story aus Albträume,Stephen King,,German,4.11,9,2016-12-19,63.0,0.0,0.0,69.2457221081451
https://www.goodreads.com/book/show/35651530-det-m-rke-t-rn-1-del-2---stasjonen,"Det mørke tårn #1, Del 2 - Stasjonen",Stephen King,,Norwegian,4.0,9,,299.0,0.0,7.0,
https://www.goodreads.com/book/show/123351389-stephen-king---set-of-4-books---full-dark-no-stars---desperation---lise,"STEPHEN KING - Set Of 4 Books - Full Dark, No Stars - Desperation - Lisey's Story/Under The Dome.",Stephen King,,English,4.5,8,2006-01-01,299.0,0.0,5.0,58.280629705681044
https://www.goodreads.com/book/show/60432338-throttle,Throttle,Stephen King,,,3.27,11,2009-01-01,299.0,0.0,25.0,61.281314168377826
https://www.goodreads.com/book/show/15361148-gerald-s-game-12,Gerald's Game 12,Stephen King,,,4.0,9,1993-07-01,299.0,0.0,11.0,45.776865160848736
https://www.goodreads.com/book/show/7823387,トウモロコシ畑の子供たち,Stephen King,,Japanese,4.5,8,1988-07-21,351.0,0.0,12.0,40.832306639288156
https://www.goodreads.com/book/show/48997906-the-shawshank-redemption,The Shawshank Redemption: Selected Stories. Уровень Intermediate,Stephen King,,English,4.38,8,2018-01-01,192.0,0.0,18.0,70.28062970568104
https://www.goodreads.com/book/show/31389684-regenzeit,Regenzeit: Story aus Albträume,Stephen King,,German,4.38,8,2016-08-08,54.0,0.0,0.0,68.88158795345653
https://www.goodreads.com/book/show/44451970-marzenia-i-koszmary-tom-2,"Marzenia i koszmary, Tom #2",Stephen King,,Polish,3.18,11,1993-01-01,413.0,0.0,14.0,45.281314168377826
https://www.goodreads.com/book/show/43788701-r-yalar-karabasanlar-3,Rüyalar Karabasanlar 3,Stephen King,,Turkish,3.89,9,2017-01-01,208.0,0.0,4.0,69.28131416837782
https://www.goodreads.com/book/show/43607106-forbannelsen,Forbannelsen,Stephen King,,Norwegian,3.89,9,1984-01-01,319.0,0.0,14.0,36.27926078028747
https://www.goodreads.com/book/show/59288552-the-return-of-timmy-baterman,The Return of Timmy Baterman,Stephen King,,English,3.89,9,,12.0,0.0,14.0,
https://www.goodreads.com/book/show/35911025-det-m-rke-t-rn-1-del-3---oraklet-og-fjellene,"Det mørke tårn #1, del 3 - Oraklet og fjellene",Stephen King,,Norwegian,3.89,9,,299.0,0.0,4.0,
https://www.goodreads.com/book/show/63129630-la-c-pula-under-the-dome,La cúpula / Under the Dome,Stephen King,,Spanish; Castilian,5.0,7,2022-01-18,1300.0,4.0,3.0,74.32717316906229
https://www.goodreads.com/book/show/96176347-eymd,Eymd,Stephen King,,Icelandic,4.38,8,1987-01-01,326.0,0.0,3.0,39.279945242984255
https://www.goodreads.com/book/show/123765405-de-spelbreker,De spelbreker,Stephen King,,Dutch; Flemish,3.89,9,2020-04-27,299.0,5.0,15.0,72.59958932238193
https://www.goodreads.com/book/show/18339432-duistere-machten,Duistere Machten,Stephen King,,Dutch; Flemish,3.5,10,1984-01-01,156.0,0.0,17.0,36.27926078028747
https://www.goodreads.com/book/show/50258892-r-yalar-karabasanlar-1,Rüyalar Karabasanlar 1,Stephen King,,Turkish,3.64,11,1993-01-01,224.0,0.0,7.0,45.281314168377826
https://www.goodreads.com/book/show/144089280-stephen-king-s-the-waste-lands,Stephen King's The Waste Lands: The Dark Tower- Book III,Stephen King,,English,4.63,8,1991-01-01,299.0,0.0,18.0,43.279945242984255
https://www.goodreads.com/book/show/60457658-thin-scenery,Thin Scenery,Stephen King,,,4.11,9,2017-09-01,299.0,0.0,27.0,69.94661190965093
https://www.goodreads.com/book/show/35072023-stephen-kings-der-dunkle-turm-band-15---drei---bittere-medizin,"Stephen Kings Der dunkle Turm, Band 15 - Drei - Bittere Medizin",Stephen King,,German,4.38,8,2017-03-28,136.0,0.0,0.0,69.51676933607118
https://www.goodreads.com/book/show/59594737-the-bazaar-of-bad-dreams-elevation,The Bazaar of Bad Dreams / Elevation,Stephen King,,English,4.25,8,2021-01-01,299.0,2.0,3.0,73.28131416837782
https://www.goodreads.com/book/show/15929634-fenway-park-100-years,"Fenway Park 100 Years: The Official, Definitive History of America's Most Beloved Ballpark",Stephen King,,,4.86,7,2012-03-01,251.0,0.0,8.0,64.4435318275154
https://www.goodreads.com/book/show/57502997-the-stand---das-letzte-gefecht,The Stand - Das letzte Gefecht: Band 2,Stephen King,Comics,German,4.25,8,2021-03-23,300.0,0.0,2.0,73.50308008213553
https://www.goodreads.com/book/show/53127285-for-the-birds,For the Birds,Stephen King,,English,2.36,14,1986-01-01,299.0,0.0,43.0,38.280629705681044
https://www.goodreads.com/book/show/16085392-cavalier-archive-volume-1,Cavalier Archive Volume 1,Stephen King,,English,4.13,8,2012-10-01,110.0,0.0,73.0,65.02943189596166
https://www.goodreads.com/book/show/201624508-the-beggar-and-the-diamond,The Beggar and the Diamond,Stephen King,,English,3.67,9,1993-01-01,3.0,0.0,3.0,45.281314168377826
https://www.goodreads.com/book/show/197215587-the-bachman-books,The Bachman Books,Stephen King,,,4.71,7,1985-01-01,299.0,3.0,12.0,37.281314168377826
https://www.goodreads.com/book/show/160466171-io-magazine-10,Io Magazine #10: Baseball Issue w/ Brooklyn August (poem) by Stephen King,Stephen King,,English,2.36,14,,232.0,0.0,0.0,
https://www.goodreads.com/book/show/60045513,Земляничная весна,Stephen King,,Russian,4.13,8,,299.0,0.0,2.0,
https://www.goodreads.com/book/show/58827334-stephen-king,Stephen King: The Stand - Das letzte Gefecht: Bd. 1,Stephen King,,German,4.13,8,2020-10-20,300.0,0.0,2.0,73.08145106091717
https://www.goodreads.com/book/show/58796184,অ্যা গুড ম্যারিজ,Stephen King,,Bengali,4.13,8,2014-09-01,110.0,0.0,3.0,66.94592744695414
https://www.goodreads.com/book/show/50765508-quatro-esta-es---vol-3---primavera-eterna,Quatro Estações - Vol. 3 - Primavera Eterna,Stephen King,,Portuguese,4.71,7,1998-01-01,99.0,0.0,4.0,50.280629705681044
https://www.goodreads.com/book/show/41882139,"Я был подростком, грабившим могилы",Stephen King,,,3.67,9,,299.0,0.0,3.0,
https://www.goodreads.com/book/show/32079007-stumm,Stumm: Story aus Sunset,Stephen King,,English,3.56,9,2016-09-19,68.0,0.0,0.0,68.99657768651609
https://www.goodreads.com/book/show/30762009-in-der-klemme,In der Klemme,Stephen King,,German,4.0,8,,299.0,0.0,9.0,
https://www.goodreads.com/book/show/35911040-det-m-rke-t-rn-1-del-4---de-langsomme-mutantene,"Det mørke tårn #1, Del 4 - De langsomme mutantene",Stephen King,,Norwegian,4.0,8,,299.0,0.0,5.0,
https://www.goodreads.com/book/show/7819643-it-4,It 〈4〉,Stephen King,,Japanese,4.57,7,1994-12-01,454.0,0.0,17.0,47.19507186858316
https://www.goodreads.com/book/show/57814628-the-tale-of-gray-dick,The Tale of Gray Dick,Stephen King,,,4.0,8,2003-02-23,299.0,0.0,16.0,55.42505133470226
https://www.goodreads.com/book/show/49945445,Образът на смъртта,Stephen King,,,4.0,8,,128.0,0.0,8.0,
https://www.goodreads.com/book/show/43551004,דולורס קלייבורן,Stephen King,,,4.43,7,2005-01-01,206.0,0.0,5.0,57.281314168377826
https://www.goodreads.com/book/show/34437863--,Я-дверь. Сборник фантастических рассказов,Stephen King,,Russian,3.88,8,1992-01-01,299.0,0.0,9.0,44.27926078028747
https://www.goodreads.com/book/show/56405414-2021-stephen-king-catalog,2021 Stephen King Catalog: Stephen King Goes to the Movies,Stephen King,,,4.43,7,2020-11-10,132.0,0.0,5.0,73.13894592744695
https://www.goodreads.com/book/show/29440737-klapperz-hne,Klapperzähne: Story aus Albträume,Stephen King,,German,3.88,8,2016-02-28,67.0,0.0,13.0,68.43805612594113
https://www.goodreads.com/book/show/43179834--,স্টিফেন কিং-এর গল্প ৩,Stephen King,,Bengali,3.0,10,2011-05-01,176.0,0.0,7.0,63.60848733744011
https://www.goodreads.com/book/show/49431535-d-solation,désolation,Stephen King,,,4.29,7,2018-01-01,824.0,0.0,13.0,70.28062970568104
https://www.goodreads.com/book/show/48657840-nattmaror-och-dr-mlandskap---f-rsta-boken,Nattmaror och drömlandskap - Första Boken,Stephen King,,Swedish,4.29,7,1993-01-01,402.0,0.0,5.0,45.281314168377826
https://www.goodreads.com/book/show/123370836-the-stand,The Stand: The Complete and Uncut Edition,Stephen King,,English,4.36,11,,299.0,6.0,5.0,
https://www.goodreads.com/book/show/99765136-pokocha-a-toma-gordona,Pokochała Toma Gordona,Stephen King,,,3.67,9,2009-01-01,190.0,0.0,0.0,61.281314168377826
https://www.goodreads.com/book/show/101444868-everything-s-eventual,Everything's Eventual: Part 2,Stephen King,,English,3.56,9,2002-11-08,1.0,0.0,0.0,55.13210130047912
https://www.goodreads.com/book/show/204117879-briefe-aus-jerusalem---erz-hlungen-kosmischen-schreckens,Briefe aus Jerusalem - Erzählungen kosmischen Schreckens,Stephen King,,,3.88,8,2023-12-11,304.0,0.0,3.0,76.22176591375771
https://www.goodreads.com/book/show/62099830,কিং’স,Stephen King,,Bengali,3.75,8,2021-01-01,96.0,0.0,6.0,73.28131416837782
https://www.goodreads.com/book/show/48657840-nattmaror-och-dr-mlandskap---f-rsta-boken,Nattmaror och drömlandskap - Första Boken,Stephen King,,,4.29,7,1993-01-01,402.0,0.0,5.0,45.281314168377826
https://www.goodreads.com/book/show/49431535-d-solation,désolation,Stephen King,,French,4.29,7,2018-01-01,824.0,0.0,13.0,70.28062970568104
https://www.goodreads.com/book/show/43179834--,স্টিফেন কিং-এর গল্প ৩,Stephen King,,Bengali,3.0,10,2011-05-01,176.0,0.0,7.0,63.60848733744011
https://www.goodreads.com/book/show/31226854,スタンド・バイ・ミー,Stephen King,,English,3.75,8,,299.0,0.0,8.0,
https://www.goodreads.com/book/show/40978465-dark-tower-battle-of-jericho-hill-5-issue-1st-print-comic-set,Dark Tower Battle of Jericho Hill 5 Issue 1st Print Comic Set,Stephen King,,English,5.0,6,2010-06-08,160.0,0.0,30.0,62.71321013004791
https://www.goodreads.com/book/show/11961978-bayang-bayang-temaram-night-shift-jilid-1,Bayang-bayang Temaram [Night Shift] jilid 1,Stephen King,,,4.14,7,1986-08-01,299.0,2.0,34.0,38.861054072553046
https://www.goodreads.com/book/show/61307222-talisman-series-2-books-collection-set-by-stephen-king,Talisman Series 2 Books Collection Set By Stephen King,Stephen King,,English,4.14,7,2021-01-01,299.0,0.0,13.0,73.28131416837782
https://www.goodreads.com/book/show/61128207-i-figli-del-grano,I figli del grano,Stephen King,,Italian,4.14,7,1978-01-01,299.0,0.0,3.0,30.28062970568104
https://www.goodreads.com/book/show/38889396-superviviente,superviviente,Stephen King,,,4.14,7,,299.0,0.0,7.0,
https://www.goodreads.com/book/show/33549800-stephen-king-fiction-collection-4-books-set,Stephen King Fiction Collection 4 Books Set,Stephen King,,English,4.83,6,,299.0,2.0,47.0,
https://www.goodreads.com/book/show/33387622-beneath-the-silver-sky,Beneath The Silver Sky: Brenden Badt's Bold Ballad,Stephen King,,English,4.67,6,2016-12-12,224.0,2.0,43.0,69.22655715263518
https://www.goodreads.com/book/show/201722834-posesi-n,Posesión,Stephen King,,Spanish; Castilian,3.5,8,,299.0,0.0,6.0,
https://www.goodreads.com/book/show/4486934,Команда скелетов. Сердца в Атлантиде,Stephen King,,Russian,4.67,6,2004-05-27,1008.0,0.0,0.0,56.681724845995895
https://www.goodreads.com/book/show/13480904-horror-story-n-16,Horror Story n. 16,Stephen King,,Italian,4.67,6,1994-04-01,223.0,0.0,98.0,46.52703627652293
https://www.goodreads.com/book/show/41877775,Отражение смерти,Stephen King,,,4.0,7,,299.0,0.0,5.0,
https://www.goodreads.com/book/show/57570585-the-43rd-dream,The 43rd dream,Stephen King,,English,2.55,11,1966-01-29,2.0,0.0,17.0,18.357289527720738
https://www.goodreads.com/book/show/50650429-america-the-literate,America the Literate,Stephen King,,,4.0,7,2003-01-01,299.0,0.0,26.0,55.279945242984255
https://www.goodreads.com/book/show/49117564-la-imagen-de-de-la-muerte,La imagen de de la muerte,Stephen King,,,3.5,8,,299.0,0.0,3.0,
https://www.goodreads.com/book/show/36499214,Не выношу маленьких детей,Stephen King,,,4.67,6,,299.0,0.0,10.0,
https://www.goodreads.com/book/show/43862715-protivostoyanie-5-iyulya-1990-10-yanvarya-1991,Protivostoyanie. 5 iyulya 1990â€”10 yanvarya 1991,Stephen King,,Russian,4.67,6,2018-01-01,992.0,0.0,6.0,70.28062970568104
https://www.goodreads.com/book/show/43607076-etter-midnatt-i-ii,Etter Midnatt I-II,Stephen King,,Norwegian,4.67,6,1998-01-01,402.0,0.0,3.0,50.280629705681044
https://www.goodreads.com/book/show/59547300-anatomie-de-l-horreur,Anatomie de l'horreur,Stephen King,,French,3.38,8,2020-09-01,888.0,0.0,7.0,72.94729637234771
https://www.goodreads.com/book/show/1814315._,デッド・ゾーン 〈上〉,Stephen King,,Japanese,4.5,6,1979-01-01,380.0,0.0,12.0,31.279945242984258
https://www.goodreads.com/book/show/125506674-the-drawing-of-the-three-the-dark-tower-book-2-publisher,"The Drawing of the Three (The Dark Tower, Book 2) Publisher: Signet; Revised edition",Stephen King,,English,3.86,7,2002-01-01,299.0,0.0,6.0,54.280629705681044
https://www.goodreads.com/book/show/161377217-dark-tower-series-stephen-king-vol-1-7-first-4-are-usually-paperback,"DARK TOWER SERIES, STEPHEN KING, VOL 1-7, first 4 are usually paperback, last 3 are usually hardcover.",Stephen King,,,4.5,6,,299.0,0.0,18.0,
https://www.goodreads.com/book/show/171104399-6-books-the-green-mile,(6 Books) the Green Mile: the serial thriller - the two dead girls; the mouse on the mile; coffey's hands;4. The bad death of eduard delacroix; night journey; coffey on the mile,Stephen King,,English,4.75,8.0,1995-01-01,598.0,0.0,5.0,47.279945242984255
https://www.goodreads.com/book/show/36656060-stephen-kings-der-dunkle-turm-band-16---drei---der-seefahrer,"Stephen Kings Der dunkle Turm, Band 16 - Drei - Der Seefahrer: Bd. 16: Drei - Der Seefahrer",Stephen King,,German,4.43,7.0,2017-10-30,136.0,0.0,0.0,70.10814510609171
https://www.goodreads.com/book/show/125649308-stephen-king-the-tommyknockers-first-edition-1987,Stephen King / The Tommyknockers First Edition 1987,Stephen King,,,4.29,7.0,,299.0,2.0,3.0,
https://www.goodreads.com/book/show/60710191-ulkopuolinen,Ulkopuolinen,Stephen King,,,4.14,7.0,2018-01-01,688.0,0.0,14.0,70.28062970568104
https://www.goodreads.com/book/show/133405353-the-stand-1st-first-edition-by-king-stephen-published-by-doubleday-1,"The Stand 1st (first) Edition by King, Stephen published by Doubleday (1978) Hardcover",Stephen King,,,4.67,6.0,1978-10-03,299.0,3.0,4.0,31.033538672142367
https://www.goodreads.com/book/show/149208215-the-talisman-by-stephen-king,The Talisman by Stephen King,Stephen King,,,3.86,7.0,,299.0,0.0,6.0,
https://www.goodreads.com/book/show/42785741-sunset---stumm-und-andere-erzahlungen,Sunset - Stumm und andere Erzahlungen,Stephen King,,,3.71,7.0,2008-01-01,299.0,0.0,5.0,60.27926078028747
https://www.goodreads.com/book/show/150237263-the-waste-lands-the-dark-tower-book-3-publisher,"The Waste Lands (The Dark Tower, Book 3) Publisher: Signet",Stephen King,,English,4.33,6.0,2004-01-01,299.0,0.0,2.0,56.27926078028747
https://www.goodreads.com/book/show/63066825-salem-s-lot-rita-hayworth-and-shawshank-redemption-the-body-apt-pupi,"'Salem's Lot, Rita Hayworth and Shawshank Redemption, The Body, Apt Pupil 4 Books Collection Set By Stephen King",Stephen King,,English,4.33,6.0,2022-01-01,299.0,0.0,12.0,74.28062970568104
https://www.goodreads.com/book/show/168237172-the-dark-tower-iii,The Dark Tower III: The Waste Lands: Waste Lands v. 3 by Stephen King,Stephen King,,,3.71,7.0,,299.0,0.0,5.0,
https://www.goodreads.com/book/show/199703383-first-pocket-books-printing-dreamcather-paperback-by-stephen-king-2001,(First Pocket Books Printing) Dreamcather Paperback By Stephen King 2001,Stephen King,,English,4.17,6.0,2001-01-01,299.0,0.0,9.0,53.281314168377826
https://www.goodreads.com/book/show/58236519-pesadelos-e-paisagens-noturnas-v-1,Pesadelos e paisagens noturnas v.1,Stephen King,,Portuguese,4.0,6.0,1993-09-29,335.0,0.0,3.0,46.02327173169062
https://www.goodreads.com/book/show/57653878-juste-avant-le-cr-puscule-romans-nouvelles-recits-domaine-etranger,"Juste avant le crépuscule (Romans, Nouvelles, Recits (Domaine Etranger) t. 6139)",Stephen King,,French,4.0,6.0,2011-10-01,416.0,0.0,0.0,64.02737850787132
https://www.goodreads.com/book/show/60429925-donovan-s-brain,Donovan's Brain,Stephen King,,,3.0,8.0,1970-01-01,299.0,0.0,11.0,22.28062970568104
https://www.goodreads.com/book/show/151450712-wolves-of-call-dark-tower-1st-edition-1st-print-stephen-king,Wolves of Call Dark Tower 1st edition 1st print ! Stephen King,Stephen King,,,4.8,5.0,1908-01-01,299.0,0.0,7.0,-39.72073921971253
https://www.goodreads.com/book/show/53123528-the-leprechaun,The Leprechaun,Stephen King,,English,3.43,7.0,1983-01-01,5.0,0.0,28.0,35.279945242984255
https://www.goodreads.com/book/show/139534319-der-anschlag,Der Anschlag,Stephen King,,,4.8,5.0,,299.0,0.0,2.0,
https://www.goodreads.com/book/show/51999327-the-dark-tower-companion,The Dark Tower Companion,Stephen King,Graphic Novels,English,4.0,6.0,2011-01-01,299.0,0.0,23.0,63.279945242984255
https://www.goodreads.com/book/show/23730809,คืนเปลี่ยว,Stephen King,,,4.0,6.0,2002-06-01,309.0,0.0,11.0,54.69404517453799
https://www.goodreads.com/book/show/161895947-hearts-in-atlantis-part-2,Hearts in Atlantis Part 2,Stephen King,,English,3.83,6.0,1999-01-01,299.0,0.0,0.0,51.279945242984255
https://www.goodreads.com/book/show/128902336-needul-things,Needul Things,Stephen King,,,4.6,5.0,1991-01-01,299.0,0.0,4.0,43.279945242984255
https://www.goodreads.com/book/show/60633341-the-girl-who-loved-tom-gordon,The Girl Who Loved Tom Gordon,Stephen King,,English,3.29,7.0,1999-01-01,224.0,0.0,8.0,51.279945242984255
https://www.goodreads.com/book/show/60429932-silence,Silence,Stephen King,,,2.88,8.0,1970-01-01,299.0,0.0,10.0,22.28062970568104
https://www.goodreads.com/book/show/60387691-harrison-state-park-68,Harrison State Park '68,Stephen King,,,2.56,9.0,1968-01-01,299.0,0.0,10.0,20.279260780287473
https://www.goodreads.com/book/show/33897614-11-22-63,11/22/63 下,Stephen King,,Japanese,4.6,5.0,2016-10-07,469.0,0.0,0.0,69.04585900068446
https://www.goodreads.com/book/show/59353107-strawberry-spring-scripted,strawberry spring scripted,Stephen King,,,3.83,6.0,,299.0,0.0,0.0,
https://www.goodreads.com/book/show/49410515-el-quinto-fragmento,El quinto fragmento,Stephen King,,Spanish; Castilian,3.29,7.0,,19.0,0.0,6.0,
https://www.goodreads.com/book/show/40793145-stephen-king-dark-tower-collection-4-books-set,Stephen King Dark Tower Collection 4 Books Set,Stephen King,,English,4.6,5.0,2017-01-01,299.0,0.0,15.0,69.28131416837782
https://www.goodreads.com/book/show/59236366-a-s-rk-ny-szeme,A sárkány szeme,Stephen King,,Hungarian,4.2,5.0,1987-01-01,342.0,0.0,4.0,39.279945242984255
https://www.goodreads.com/book/show/42420291-slutspil---1-i-d-dens-skygge,Slutspil - 1. I dødens skygge,Stephen King,,Danish,4.0,7.0,1978-01-01,216.0,0.0,5.0,30.28062970568104
https://www.goodreads.com/book/show/143585220-rush-call,Rush Call,Stephen King,,English,3.71,7.0,1960-01-01,4.0,0.0,6.0,12.279260780287474
https://www.goodreads.com/book/show/60380620-sunset,Sunset,Stephen King,,German,3.43,7.0,2008-01-01,479.0,0.0,15.0,60.27926078028747
https://www.goodreads.com/book/show/18525187-r-m-lmok-s-lid-rcek-1,Rémálmok és lidércek 1.,Stephen King,,Hungarian,4.0,6.0,1993-01-01,410.0,0.0,15.0,45.281314168377826
https://www.goodreads.com/book/show/123043244-the-stand-1st-1978-edition-stated-first-edition,"The Stand, 1st (1978) Edition. Stated First Edition.",Stephen King,,English,4.0,6.0,1978-01-01,299.0,0.0,5.0,30.28062970568104
https://www.goodreads.com/book/show/26065893,ドクター・スリープ（上） シャイニング,Stephen King,,,4.4,5.0,2015-06-15,422.0,0.0,6.0,67.73169062286105
https://www.goodreads.com/book/show/26449079,Первосортная гармония,Stephen King,,,3.67,6.0,,299.0,0.0,13.0,
https://www.goodreads.com/book/show/32766185-brenden-badt-s-bold-ballad,Brenden Badt's Bold Ballad: Behold The Harvest Moon,Stephen King,,,3.67,6.0,2016-10-20,190.0,5.0,44.0,69.08145106091717
https://www.goodreads.com/book/show/60424603-fenway-and-the-great-white-whale,Fenway and the Great White Whale,Stephen King,,,3.67,6.0,1999-07-12,299.0,0.0,8.0,51.80561259411362
https://www.goodreads.com/book/show/33817994-de-grafschenners-en-andere-griezelverhalen,De grafschenners en andere griezelverhalen,Stephen King,,,3.67,6.0,,299.0,0.0,19.0,
https://www.goodreads.com/book/show/34373429,Ο δράκουλας του Σάλεμς Λοτ,Stephen King,,"Greek, Modern (1453-)",4.4,5.0,1975-01-01,287.0,0.0,10.0,27.279945242984258
https://www.goodreads.com/book/show/60407887-the-revelations-of-becka-paulson,The Revelations of 'Becka Paulson,Stephen King,,,3.67,6.0,1984-07-01,299.0,0.0,7.0,36.77754962354552
https://www.goodreads.com/book/show/43710388-siyanie,Siyanie,Stephen King,,,4.4,5.0,2019-01-01,640.0,0.0,5.0,71.27994524298425
https://www.goodreads.com/book/show/60387698-the-hardcase-speaks,The Hardcase Speaks,Stephen King,,,3.14,7.0,1971-01-01,299.0,0.0,7.0,23.279945242984258
https://www.goodreads.com/book/show/63276649-from-a-buick-8,FROM A BUICK 8,Stephen King,,,4.4,5.0,2002-01-01,299.0,0.0,4.0,54.280629705681044
https://www.goodreads.com/book/show/51210677-notes,Notes,Stephen King,,,4.2,5.0,,299.0,0.0,24.0,
https://www.goodreads.com/book/show/61307071,هفت‌تیر‌کش,Stephen King,,Persian,4.2,5.0,,364.0,0.0,0.0,
https://www.goodreads.com/book/show/60676360,شهر بازی,Stephen King,,Persian,4.2,5.0,2021-07-06,282.0,0.0,2.0,73.7905544147844
https://www.goodreads.com/book/show/60387706-in-the-key-chords-of-dawn,In the Key-Chords of Dawn,Stephen King,,,3.0,7.0,1971-01-01,299.0,0.0,6.0,23.279945242984258
https://www.goodreads.com/book/show/200866352-sleeping-beauties-comics-sleeping-beauties-tome-2,"Sleeping Beauties (Comics Sleeping Beauties, Tome 2)",Stephen King,,French,4.2,5.0,2023-11-02,299.0,0.0,2.0,76.11498973305955
https://www.goodreads.com/book/show/35516312-stephen-king-desk-calendar-2007,Stephen King Desk Calendar 2007,Stephen King,,,4.2,5.0,2006-01-01,299.0,0.0,25.0,58.280629705681044
https://www.goodreads.com/book/show/32877368-stephen-kings-der-dunkle-turm-band-14---drei---die-herrin-der-schatten,"Stephen Kings Der dunkle Turm, Band 14 - Drei - Die Herrin der Schatten",Stephen King,,German,3.5,6.0,2016-08-23,136.0,0.0,0.0,68.92265571526352
https://www.goodreads.com/book/show/30833229-victory,Victory,Stephen King,,,2.33,9.0,2016-06-30,171.0,0.0,0.0,68.77481177275838
